X,Y,Z,SIGNAL_STRENGTH
8142,-1051,988,0
5036,-419,-3652,30
7738,-947,592,100
5037,-382,-3671,74
4596,-199,-4204,29
4635,8,-4203,14
2533,1365,-3577,9
195,1466,-1175,21
4636,12,-4221,63
5062,-409,-3584,21
4610,-8,-4185,55
5062,-409,-3584,57
5068,-393,-3563,35
5034,-423,-3639,17
-1760,430,-2082,72
5068,-400,-3577,12
5200,-266,-3497,100
5051,1697,-3521,76
1143,2705,-2461,79
5393,212,-3197,83
5026,-384,-3654,35
322,15,-4032,27
1794,36,-4674,9
5027,-411,-3658,22
1279,377,2394,0
8412,-66,1211,0
8298,-105,1036,0
1792,104,-4809,100
5234,-265,-3530,0
4111,616,-1427,0
4638,507,-1890,0
4638,507,-1890,0
4699,601,-1901,0
7161,-856,-52,100
7212,-865,0,100
4111,516,-1472,38
5365,1322,-3419,100
4606,-145,-4217,18
1069,584,-4524,77
647,39,-4296,33
683,23,-4341,29
1131,-176,-4695,100
210,-328,-4186,48
624,13,-4284,0
637,-15,-4314,85
126,-321,-4246,42
8426,27,1228,0
7086,-747,-88,100
8801,-181,2516,0
3631,-497,-1399,0
5049,-209,-3734,100
7928,-471,801,100
7121,-678,-42,100
5115,561,-3531,86
5121,-420,-3517,28
4976,-420,-3563,27
5417,712,-3394,100
5166,686,-3463,84
5036,-424,-3640,57
5361,1043,-3188,100
5066,-382,-3540,19
5433,849,-3127,100
5220,1173,-3335,100
4901,1128,-3708,100
5140,865,-3505,95
5412,861,-3124,100
5279,644,-3346,100
5084,473,-3693,100
4842,301,-3938,100
5278,1183,-3324,100
4435,1128,-3838,0
5241,702,-3265,100
5282,695,-3275,100
5220,351,-3550,0
4647,-18,-4266,81
5227,1165,-3223,100
5366,1171,-3133,100
4837,809,-3871,100
4863,752,-3905,100
5319,660,-3361,100
4452,-73,-4016,81
4854,-127,-3912,99
5124,-257,-3500,100
5137,-255,-3464,100
4999,553,-3734,77
5367,-219,-3346,0
5481,196,-3204,19
738,-1576,-2421,100
147,-156,-4211,34
-1415,-1668,-946,100
-1487,-784,-608,100
-237,-854,-1280,100
4736,615,-1878,80
1183,-202,-4628,69
1184,-218,-4680,70
5057,-377,-3616,66
2575,-470,-3497,14
1210,757,-4624,50
2573,-460,-3502,91
5032,-400,-3646,56
5031,-418,-3648,59
5034,-407,-3637,100
6611,1454,455,1
4138,625,-1427,13
4539,451,-1803,33
8410,1060,2695,93
5416,712,-3141,58
4161,612,-1478,35
5489,1163,-3132,100
4163,564,-1500,67
10052,1599,2892,16
9536,1410,2611,46
5322,491,-3296,37
7791,886,727,100
8298,835,1289,100
5374,1203,-3058,100
4139,500,-1490,64
5015,-430,-3641,11
5536,1353,-2793,6
4602,459,-1824,100
5614,1463,-2983,43
5470,1239,-3095,58
5445,856,-3139,100
4110,406,-1462,76
4524,435,-1793,97
5020,-383,-3650,29
5037,-399,-3623,13
5206,1223,-3417,61
5488,1215,-3213,82
4140,559,-1492,54
4834,667,-1940,95
4667,496,-1870,100
5033,-385,-3611,29
5056,-388,-3582,31
5432,-591,-3016,31
6840,1172,679,58
8117,1092,2281,100
8065,1092,2162,59
5414,1057,-3190,67
5449,1622,624,80
5950,1471,88,84
5749,1623,606,25
5783,1563,131,100
5672,1498,-3035,5
7752,1257,2745,19
8034,1090,1041,100
5726,1606,56,13
5785,1597,127,100
5785,1599,147,59
5784,1520,129,100
5879,1600,250,33
5941,1504,228,100
5559,1438,-2974,7
7649,1269,2726,91
7524,1250,2776,28
8023,1106,1952,100
5321,-261,-3477,100
5770,1615,59,71
5846,1509,-70,68
5894,1515,-47,25
5942,1464,-38,36
6064,1514,225,100
7541,1342,2727,23
7656,1286,2618,87
7664,1267,2623,18
5519,1289,-2807,36
8219,1059,2096,74
8068,1059,2611,15
8059,1058,2608,15
4707,461,-1852,0
5324,228,-373,0
5324,-212,-3314,61
5475,-238,-3319,100
5254,-228,-3569,100
5435,-273,-3334,88
5400,-301,-3294,100
5424,-301,-3387,100
5375,1718,282,65
5301,1707,379,99
5767,1579,91,92
5979,1533,77,47
5929,1498,48,47
6059,1510,105,90
5979,1511,93,61
5994,1480,158,100
5614,1463,-2983,100
7693,1302,2590,37
7584,1226,2841,77
4099,617,-1445,58
4806,461,-1960,100
5255,498,-3358,100
-8,1029,2448,28
5277,1311,-3379,100
5103,550,-3559,100
4627,-31,-4193,29
4623,-149,-4206,27
4630,-167,-4216,27
4739,2954,-3927,82
4763,2953,-3954,79
209,1481,-1166,32
841,50,-4450,31
638,65,-4296,72
-3437,2074,4478,100
-3507,2375,3633,0
-3475,2203,4408,100
895,591,-2135,0
-5108,457,4929,100
-3964,1165,6370,40
-1420,1090,6941,46
1174,1638,10030,0
-964,1246,9534,53
-734,392,7640,0
-4604,219,6169,48
-732,1163,10216,0
-1839,1675,6932,81
-3090,1948,6077,90
-1845,1757,7455,83
-1901,1725,7389,83
-1742,1720,7567,100
-732,1247,7741,90
-673,-54,7664,36
-3365,907,4393,74
-3095,1960,6753,47
-1889,1748,7437,100
-2392,1714,7404,0
-1122,1785,7098,59
-1911,1695,7390,100
-1111,1618,7471,76
-229,1563,8360,14
-4164,304,6019,53
-143,19,9837,81
-2835,1862,6560,79
138,1489,9452,100
221,977,10479,75
-404,175,9554,80
-2580,1985,5735,3
-5023,452,4943,30
-831,1421,10119,59
-4320,311,6003,4
-4505,321,5918,5
-5082,437,4905,40
-5073,436,4921,42
328,881,9677,25
-756,420,9838,100
-974,1791,7930,100
-4065,273,6181,20
-4065,273,6181,20
-639,829,9839,41
-1538,586,7921,58
341,-1654,10997,53
341,-1654,10997,53
-1019,1373,9946,48
-223,1196,9828,100
1,1110,9878,16
-79,572,7674,54
497,-1459,9562,100
565,-1472,9633,100
-2482,1982,5848,17
-695,717,10091,48
362,-1363,9968,100
-172,-1440,10250,61
682,-1652,8154,100
-199,883,7399,20
-386,557,7284,57
-386,557,7284,57
-315,577,7448,59
-565,322,8027,100
-109,-43,10384,90
86,-1800,10306,88
-3119,416,4721,100
650,1047,10190,32
-621,589,7766,100
-887,765,10325,70
218,-1297,10106,100
202,-1433,10172,67
1148,-1672,8731,8
-2698,778,5297,100
-219,584,7461,6
-434,717,9810,45
479,303,5728,100
-676,241,7839,60
1184,-1661,8650,11
1116,-1723,8913,86
-5150,448,5032,50
-2895,1851,7270,51
-3171,567,4656,69
-482,854,7707,100
-495,805,7759,59
1487,1247,10036,50
128,1192,10366,75
-168,1053,10898,100
57,-1117,10300,100
-25,-1118,10348,100
959,-1804,8643,13
132,-1907,10212,97
-2933,683,4967,71
-3007,540,4863,100
-2875,664,5039,100
-1190,1633,7975,100
-3174,403,4638,100
-3047,472,4787,100
546,1,9419,100
1164,-1253,8874,11
340,-1607,9504,100
351,-1691,10388,72
-2948,430,4950,100
283,-1533,10537,76
-2000,-1580,5443,31
-379,913,7837,100
-21,1237,9324,20
-79,508,8129,0
-820,570,10243,84
-3179,-330,4476,57
953,-1743,9086,100
407,1189,10141,60
-3405,-403,4186,69
1084,-1517,8527,15
-1787,1823,6566,49
136,-85,10098,22
-3176,-1256,6666,100
-3080,2001,6062,46
-3009,193,4843,57
-75,-1132,10510,100
425,-1558,10224,47
841,-1552,8817,100
1134,-1725,8673,100
794,-1765,8584,49
933,-1846,8729,100
933,-1846,8729,100
171,-1607,10690,74
277,-1863,10426,76
931,-1770,8633,100
288,-2056,10328,59
-888,135,9969,100
159,-1717,10596,51
-28,-1590,10649,76
186,-1820,10502,95
762,-1770,8567,13
810,-1811,8874,100
853,-1878,8904,100
329,-1319,9683,100
1008,-1583,8960,100
436,-1059,9813,100
1080,-1430,8624,41
229,-1472,9853,100
229,-1472,9853,100
121,-1230,9960,100
362,-1425,10021,37
906,-1671,8743,100
821,-1655,8674,100
-380,-922,9700,100
1005,-1415,8716,14
361,-1800,9821,100
-27,-2010,10481,100
1038,-1262,8732,78
982,-1674,8671,100
931,-1824,8891,100
884,-1838,8898,57
989,-1497,9101,19
900,-1651,8978,100
369,-1815,9771,100
71,1295,8906,38
-1208,1011,8336,35
1220,1279,9765,100
501,391,9264,82
-700,783,7661,58
-115,1134,10173,53
0,882,9880,43
406,65,9243,100
238,-876,9913,100
396,1385,9473,100
-757,1209,10069,33
-839,1112,10182,35
967,1398,10010,34
-383,-63,10563,100
-89,1294,9888,20
-815,1339,10122,100
-651,542,7709,13
-100,131,9399,100
-156,-31,9938,91
321,-1577,10365,100
-511,1648,8271,64
-4454,223,6102,44
-595,1030,7656,34
-28,1236,9317,32
-352,1131,8950,32
127,254,9155,100
-4753,-318,6792,31
692,54,9698,100
-117,-90,10242,32
-601,-248,7725,40
-502,-433,7921,54
433,-811,10160,100
249,-1215,10194,100
-245,-1224,10344,100
-174,-1284,10644,100
-593,1645,7970,60
-12,1447,9289,81
-543,1018,7730,86
-529,1069,7808,78
-544,786,7463,100
-576,804,7727,27
-628,280,7889,65
154,31,9921,31
-240,72,10023,29
-436,31,10232,100
-738,-292,7684,25
-477,-926,9775,100
285,-1082,10015,100
528,-1570,10525,76
-264,1245,9853,41
1080,1214,9745,78
158,1113,10481,73
200,1021,10582,46
-857,677,10073,100
-631,70,7704,43
157,194,9173,100
-242,134,9524,71
398,27,10045,100
127,8,9939,82
106,6,9914,82
-153,55,9919,71
395,-66,10146,47
-200,12,9902,68
392,-1514,10392,100
333,-1626,10461,63
333,-1626,10461,63
186,-1563,10477,69
364,-1929,10493,100
-3207,-852,4405,88
-660,1672,7780,45
-660,1672,7780,45
-1412,1202,9321,80
661,1150,9762,82
854,1166,9912,100
437,1131,10225,33
-3038,296,6946,100
-837,948,10190,100
527,994,10273,75
263,1011,10620,100
-608,353,7971,100
450,487,9463,90
-596,198,7703,63
-621,83,7661,30
-659,101,7704,75
697,-13,9564,100
658,93,9695,100
-138,76,9892,100
-38,-25,10013,68
-203,-25,9934,65
-257,-45,9835,100
-319,36,10057,31
-401,42,10180,100
-316,34,10339,100
-723,-218,7769,15
-613,-968,9682,100
-666,-965,9646,100
-791,-997,9515,100
-184,-1073,10427,100
348,-1058,10010,100
333,-1160,10227,100
206,-1252,10258,100
-75,-1132,10510,100
452,-1493,10373,76
1521,-1225,-1121,27
1533,-1263,-1145,100
1533,-1263,-1145,100
1521,-1205,-1127,40
1461,-1486,-1462,10
1403,-1545,-1408,18
6972,-940,4707,100
1572,-1647,-1287,100
1572,-1647,-1287,100
7199,-524,4206,88
8298,-753,3778,39
3925,-757,-1380,100
1613,-1673,-1268,90
5596,-542,5229,100
6295,-689,4997,77
7620,-953,4212,100
1523,-1209,-1062,86
1557,-1645,-1288,46
1541,-1613,-1313,59
6900,34,4307,100
6886,-710,4811,100
7162,-934,4613,100
6793,-938,5004,47
1880,-407,229,10
5908,-918,4871,100
8599,-632,4353,67
6428,-564,4237,100
6537,-535,5378,100
8221,-216,3746,100
7916,-528,4009,69
2259,-1066,3414,21
5350,-2390,5468,100
6666,-716,5092,57
6651,-739,4851,43
8748,-517,2330,100
8748,-517,2330,100
8329,-683,3926,100
7805,-845,4262,68
6940,-872,5412,81
1598,-1823,-1132,0
8498,-837,3760,100
7849,-746,4244,100
5178,-2373,5127,100
2508,-902,-261,0
5726,-779,5295,46
7811,-886,4264,100
7441,-814,4579,73
6451,-995,5099,100
7899,-1010,4102,100
2666,-938,-43,0
4033,-733,-1536,100
2488,-896,-326,0
7707,-574,4327,100
6370,-765,5134,39
6101,-700,5139,100
5501,-603,5255,100
5667,-667,5326,62
5666,-768,5385,100
6995,-999,4598,100
5751,2981,-2486,40
5350,1565,-2957,79
4797,-196,-3958,100
5556,1216,-2966,15
5516,1453,-2909,6
5565,1216,-2967,21
6328,1582,147,12
5731,1617,-3096,68
4108,541,-1461,100
4222,460,-1476,100
5720,1332,-194,79
4725,494,-1909,100
6154,1491,127,16
4649,16,-4201,81
4612,-172,-4228,33
5901,1569,54,75
4138,518,-1508,87
5240,2461,-2930,59
4610,-100,-4201,53
4580,1307,-4002,86
5627,1378,-2843,76
-7,56,-5059,85
1129,1167,-4742,18
1131,-176,-4695,100
1043,936,-4515,74
633,7,-4329,100
689,50,-4401,78
1227,-282,-4766,42
715,1117,-4187,27
766,1144,-4308,31
1224,681,-4681,37
581,415,-4211,92
1242,500,-4619,24
1260,386,-4649,33
1206,34,-4703,89
1207,-226,-4756,31
925,1103,-4341,42
1188,1113,-4546,100
1239,903,-4584,16
1215,350,-4654,85
152,-330,-4236,86
566,-299,-4267,86
707,-325,-4354,32
951,-269,-4544,66
2398,-492,-4124,42
-413,1893,-3223,70
591,27,-4261,75
600,1082,-4097,21
487,1479,-4519,100
685,636,-2158,100
616,669,-1978,100
1112,1051,-4629,0
845,679,-2029,49
659,489,-1919,58
1033,542,-4584,100
913,846,-2576,76
2603,1411,-3672,92
1775,80,-4869,100
1171,742,-2276,100
1219,1117,-4562,100
969,506,-4495,25
1206,219,-4703,28
519,-11,-4446,0
1774,5,-4863,24
1775,-80,-4871,22
1765,-62,-4765,71
1243,1133,-4530,26
1116,-268,-4660,23
1182,-261,-4643,22
845,-312,-4380,23
991,-303,-4581,25
1221,865,-4594,77
329,-24,-4024,12
394,-224,-4089,97
1208,1025,-4694,18
1221,1079,-4583,67
501,892,-3888,15
325,-201,-4047,21
324,442,-3964,65
608,1008,-4339,23
844,160,-4430,54
627,1080,-4240,0
421,-310,-4147,94
449,1109,-4029,24
724,1090,-4201,0
429,863,-3759,18
340,474,-3955,23
1211,-209,-4724,82
536,382,-4176,98
-17300,-1632,-35480,0
1960,-73,-4544,90
416,-186,-4150,27
590,236,-4221,85
329,-328,-4059,15
1015,570,-4597,65
539,415,-4175,55
585,467,-4444,97
361,-314,-4129,79
596,423,-4425,90
596,423,-4425,90
707,382,-4299,56
1068,407,-4604,81
311,-93,-4059,24
601,-199,-4791,100
828,-290,-4429,23
697,1061,-4032,64
500,441,-4162,71
1249,301,-4625,35
866,61,-4431,99
1774,-56,-4868,10
2421,1106,-2824,0
141,-935,3332,33
939,-3,-4569,42
385,898,-4324,32
494,1032,-4160,100
897,274,-4513,100
1142,-177,-4658,100
805,414,-4383,89
765,90,-4273,49
1054,544,-4558,91
707,415,-4343,72
840,349,-4419,56
788,303,-4424,72
338,1100,-3966,36
934,381,-4412,66
2476,1811,-3582,0
2476,1811,-3582,0
1105,991,-4529,0
735,190,-4350,50
1099,-134,-4651,21
1099,-134,-4651,21
1079,750,-4495,67
515,410,-4160,84
947,261,-4507,59
835,55,-4440,46
288,-355,-4070,20
467,624,-4120,65
332,330,-3958,40
508,378,-4130,80
946,406,-4475,59
955,390,-4486,100
944,346,-4501,99
834,33,-4441,84
655,-11,-4316,31
1199,-231,-4695,25
491,-267,-3805,24
448,-265,-3902,91
346,1114,-3990,23
317,995,-3946,18
665,1110,-4141,23
1072,653,-4552,67
510,375,-4168,55
516,374,-4155,55
1070,369,-4588,72
587,47,-4249,85
467,-220,-3794,19
1232,-282,-4758,35
360,-314,-4100,73
539,-309,-3821,23
395,-347,-4126,25
542,-281,-3906,84
2581,1389,-3650,0
455,1077,-4016,30
319,707,-3973,23
1247,911,-4514,21
1252,880,-4486,19
531,426,-4175,77
325,331,-3997,20
487,370,-4186,82
540,415,-4174,59
1235,470,-4589,26
1247,283,-4643,40
322,114,-4020,0
679,-1,-4329,97
1232,38,-4644,31
1225,7,-4681,32
1071,-271,-4612,27
1201,-261,-4720,18
785,-292,-4396,19
313,1049,-3968,57
990,941,-4382,85
1217,899,-4609,89
339,615,-3962,100
325,570,-3939,52
316,564,-3964,29
331,535,-3950,44
539,434,-4176,40
1246,530,-4614,32
771,423,-4367,60
339,262,-3964,43
480,-267,-3741,66
4345,3124,-3592,55
50,26,3540,95
-1203,871,-687,41
-152,1073,2567,2
-6925,-387,3198,52
-5394,-439,5236,100
-5563,356,5560,100
2307,-960,-214,100
-5534,-30,5670,43
-5837,1118,3993,40
-4207,302,5977,93
181,231,3481,100
779,2287,-1945,100
226,1079,-1164,22
-6804,-22,4398,100
5642,2676,-2983,100
-988,1037,-2904,55
544,745,1884,0
-3620,2215,4410,100
-3306,-535,4166,0
5459,2773,-2403,0
382,2822,-3606,100
1269,1072,-4569,37
1177,1245,-2158,6
797,3225,-3907,0
1128,1508,-2251,0
1305,1236,-2095,100
913,687,-2270,100
497,62,-4381,76
2631,1412,-3558,55
2592,1461,-3680,95
1124,717,-2269,100
-243,2149,-3238,30
394,2847,-3624,96
323,271,-4007,38
321,224,-4013,34
315,-76,-4049,32
285,-95,-4078,28
387,1059,-3912,21
259,2579,-3576,100
398,-80,-4326,43
1222,1318,-2083,100
1222,1318,-2083,100
2562,1484,-3703,100
-362,2479,-3319,75
1042,698,-2271,0
1169,729,-2263,100
964,739,-2469,86
326,-235,-4180,100
1407,1406,-1957,100
1792,2891,-4686,84
2585,1487,-3650,36
2562,1435,-3702,39
2539,1386,-3603,100
2539,1386,-3603,100
2425,1516,-3813,49
2425,1516,-3813,49
802,696,-2256,12
601,250,-4224,100
693,99,-4374,86
1132,1284,-2270,100
-280,2128,-3215,37
1166,781,-2313,100
936,739,-2364,95
317,964,-4207,81
888,405,-4435,91
852,157,-4432,79
631,12,-4289,100
357,-190,-4208,29
417,-185,-4148,29
763,2786,-3184,56
593,3176,-3773,100
-97,2182,-3085,34
-182,2192,-3334,0
2556,1486,-3670,33
2543,1460,-3692,39
2543,1460,-3692,39
2572,1461,-3701,39
1065,781,-2490,86
1072,739,-2475,85
583,12,-4271,50
624,37,-4327,68
914,2975,-3970,100
242,2619,-3551,100
125,2513,-3502,0
-206,2148,-3311,100
2530,1477,-3603,100
2540,1477,-3653,40
2533,1452,-3661,40
1177,742,-2335,100
357,1030,-3945,100
886,361,-4451,88
1776,-401,-4931,100
470,2893,-3533,48
181,2499,-3348,46
2547,1463,-3659,94
1202,746,-2310,100
1019,748,-2484,91
921,380,-4466,45
795,112,-4401,100
39,2813,-3385,69
1138,730,-2319,100
770,7,-4397,100
808,9,-4428,100
556,3162,-3806,100
1812,3239,-4439,60
340,2809,-3386,58
566,3013,-3781,100
569,3011,-3808,100
552,3014,-3842,93
370,1052,-3913,100
443,1058,-3975,100
808,1094,-4242,33
345,757,-3930,39
1250,810,-4574,25
843,38,-4450,100
262,-121,-4109,0
356,1075,-3954,30
2426,1433,-3678,47
361,1027,-3942,96
221,2043,-3408,73
615,1013,-4155,100
1164,1023,-4477,100
676,861,-4198,54
737,873,-4266,47
1795,-48,-4638,17
1793,38,-4691,23
1107,843,-4449,72
340,910,-3990,100
717,971,-4173,100
704,947,-4151,25
1101,659,-4442,78
834,33,-4441,79
747,148,-4361,45
2445,1399,-3599,42
707,1015,-3917,36
724,1082,-4160,32
319,767,-3966,22
618,4,-4267,35
1766,3277,-4372,20
1802,3218,-4455,61
1793,2466,-4431,100
2564,1363,-3601,43
2564,1350,-3589,100
1209,1086,-4442,78
1263,920,-4531,35
877,244,-4439,91
-140,1219,9933,100
-3332,901,4386,8
125,1148,10489,100
-3499,2399,3458,41
-3366,2352,3670,17
-3273,2366,3657,55
-2488,1799,7276,0
127,1185,10570,100
-731,69,7643,100
-661,-8,7889,100
-713,-307,7742,100
-667,650,7708,100
-576,0,7727,100
-3219,2304,3881,17
-3195,1032,4217,32
-2669,74,3422,0
-2481,1887,6638,0
-3315,967,4408,100
-441,1402,9606,100
-2216,1838,6979,34
-3440,876,4310,30
-2529,1807,7269,0
-295,1045,2051,19
-3772,2228,4170,100
-2763,1126,5251,94
-1946,1777,7278,0
-874,1058,2538,0
-138,1013,2148,45
-861,675,10066,100
-906,588,10129,100
-2566,1811,7230,0
-2555,1808,7266,0
-2101,1818,7051,0
-2248,-134,3377,21
168,-1041,3305,100
403,-348,3224,100
160,-1088,3398,0
1598,-861,384,100
5464,899,-2142,100
1588,269,584,0
-831,-1738,842,72
5265,1148,-3090,100
5265,1148,-3090,100
1452,-1522,-764,48
174,-1695,-440,64
-3514,28,682,68
1108,427,1870,11
-155,-240,3277,37
4481,-755,-1155,100
1146,-716,624,98
-3591,-606,603,89
5316,652,-2219,100
1420,-790,437,16
1462,-793,422,0
-3530,-789,685,100
708,-1586,-645,99
25,-404,3220,15
-2146,-339,13,100
1378,-1667,-975,17
825,-1583,-641,17
1185,-1780,-930,100
4331,477,-1651,100
-3545,-422,627,63
-3483,-601,760,49
1394,-847,490,100
-3451,-682,792,96
-3408,-789,834,83
1099,-1300,-886,52
775,-1656,-705,14
1395,-1765,-893,23
1235,-1784,-804,93
1834,832,206,100
-3574,-509,612,47
-2051,-788,1,100
1219,-1240,-807,83
910,-1549,-632,19
-565,-1806,577,50
-569,-1805,579,50
-2084,-1317,3414,0
-3551,-90,681,100
4648,1242,-4055,50
-3504,-338,691,100
5007,-122,-4475,100
-3491,-633,731,42
-3405,-581,838,50
-3433,-631,785,57
-3596,-693,621,50
-3543,-697,702,85
-3484,-707,778,94
-3460,-96,770,94
5266,671,-2080,100
-3599,-471,596,100
-3574,-511,631,91
4486,-809,-1119,100
7291,-567,-1851,30
-3602,-631,637,92
-3499,-578,713,49
-3483,-660,736,44
791,-1229,-663,100
703,-1415,-863,100
800,-1517,-681,16
868,-1617,-631,98
868,-1617,-631,98
-2569,68,3384,66
4957,1287,-3827,100
933,1776,515,4
201,1761,-857,11
-4212,144,656,18
-375,878,-647,4
1385,1019,473,31
-195,625,1357,11
-3530,97,653,98
-3547,-515,550,69
-658,909,-966,11
-3539,-466,668,100
-2002,-556,-67,97
-914,347,1700,78
-3599,-457,650,100
-3545,-384,652,100
-3425,-406,790,100
1067,1158,427,21
-3593,-494,565,75
-2727,-692,484,52
-3537,-699,650,81
-2106,1282,143,72
5357,1417,-2822,0
-3439,-584,795,85
-3459,-622,750,51
-3459,-622,750,51
-3226,-865,885,72
-3439,505,669,65
943,1076,1790,0
1645,1161,-31,100
-3581,-399,566,100
4613,-404,-3487,42
-3562,-554,653,37
-3545,-572,665,76
-3540,-678,692,50
-3505,-585,743,36
-3459,-599,769,80
-3468,-713,771,85
1430,-1294,-972,17
1902,2892,-965,97
-3447,482,703,94
-305,932,-981,5
-3436,-347,786,100
-3593,-377,583,41
-3593,-377,583,41
2305,-960,-213,100
-3470,-737,718,85
-3473,267,677,72
1120,1152,208,100
1693,1181,-61,100
-3526,-426,659,66
-3556,-462,635,51
-3388,-453,844,58
-3539,-487,711,100
-3584,-660,636,76
-3449,-613,794,51
-3428,-621,810,44
-2429,-825,3307,65
-3653,-773,499,29
-3500,-794,692,51
-102,1028,2392,37
-3990,452,507,39
1045,670,603,45
-3430,-12,830,51
-3549,-131,655,100
-3404,-157,826,100
-3541,-183,668,100
-3555,-608,665,32
-3567,-661,658,69
-3552,-673,648,48
-3432,-635,804,77
-3424,-645,814,55
-2024,-691,-15,100
-3428,-770,826,52
1315,-1281,-867,20
-3758,589,512,79
650,2219,-1095,100
1043,1197,215,68
1043,1197,215,68
1530,844,598,4
-1148,388,1850,100
-3535,10,689,54
971,783,-2134,68
-3417,-289,805,88
-3476,-483,768,76
-3559,-665,670,72
-3579,-675,638,45
-3908,2629,1551,100
-3470,2576,1308,42
-2381,2321,3095,55
-1918,2308,3263,75
-1857,2332,2427,82
-1827,2681,996,100
-1003,2366,2355,54
-2448,2475,1559,100
-262,2425,2356,31
-841,2622,601,100
-4297,2314,1561,42
-1490,2573,1034,100
66,2486,1764,9
66,2486,1764,9
-996,1605,2373,14
-2173,3074,4579,0
-2677,2331,3348,100
-3820,2459,1187,30
-1157,2430,2215,59
-437,2533,1733,17
-377,2518,1795,43
-981,1515,2380,39
-1792,2420,2627,60
-2810,2284,3921,100
-3674,2680,1154,47
-3521,2418,1198,90
-3204,2586,1238,70
-2898,2542,1337,64
-1729,2380,2675,56
-1130,2646,548,100
-3176,2612,1365,100
-3291,2390,1652,100
-3549,2352,1172,63
-567,2485,2068,47
-1446,2574,650,38
-561,2740,128,100
-1004,1605,2322,21
-2421,792,3279,57
-1851,2118,296,19
-2633,2304,3244,72
-2247,2299,3643,67
-3027,2597,1158,81
-2484,2501,1673,100
-1108,2394,3099,57
-2372,2525,1590,100
-2255,2532,1499,100
-2290,2647,578,40
-2254,2663,610,48
-2025,2507,1310,100
-1618,2604,962,100
-243,2599,775,100
-4168,2153,1451,21
-3777,2646,1159,39
-3560,2665,1244,76
-3455,2420,1666,94
-3233,2544,1604,100
-3362,2542,1292,64
-3294,2484,1301,54
-3224,2471,1252,37
-2919,2653,1078,100
-1583,2408,2613,63
-3487,2080,1015,42
