X,Y,Z,SIGNAL_STRENGTH
-3.64307,2.07361,5.6978,190.974
-4.64077,2.25372,4.07374,95.805
-4.86248,2.20794,4.41437,90.826
-4.57274,2.25902,4.10174,102.502
-4.43052,2.27495,3.96719,126.141
-4.45313,2.27582,3.97416,38.481
-4.93126,2.13046,5.00014,138.055
-4.41006,2.26369,4.02946,130.18
-4.44957,2.24759,4.18695,May.94
-4.90248,2.13351,4.98042,143.451
-4.89637,2.13285,4.98885,96.979
-4.90914,2.11425,5.0987,113.996
-4.96605,2.11742,5.11808,45.861
-4.03941,2.29627,3.80069,89.919
-3.50045,2.4199,2.6791,85.327
-3.66596,2.3873,3.24113,67.061
-3.76661,2.35763,3.45089,153.263
-3.96954,2.31394,3.87717,88.772
-3.86823,2.17353,4.77101,141.807
-3.96295,2.13983,4.82631,167.241
-3.79978,2.20621,5.12519,59.168
-3.74476,2.17218,5.29563,166
-3.96479,2.10168,5.82158,147.409
-4.67055,2.24638,4.10898,112.815
-4.64931,2.24278,4.13273,57.047
-4.47144,2.27143,4.0047,91.154
-4.31897,2.28085,3.87895,124.081
-4.078,2.30335,3.76645,133.679
-4.48566,2.18082,4.64076,157.077
-4.48681,2.17792,4.63857,157.077
-2.75113,2.53219,2.64445,82.007
-3.70751,2.21109,5.02811,159.37
-3.7722,2.20124,5.02156,143.061
-3.79477,2.15337,4.98126,147.42
-3.81384,2.11803,5.1126,47.809
-3.7555,2.20712,5.18338,47.809
-3.90396,2.09181,5.98117,123.039
-3.95339,2.237,3.87232,97.566
-3.15459,2.26734,4.286,73.943
-2.64147,2.34958,3.91912,84.829
-0.601752,1.53954,2.97262,0
-4.31741,2.35082,3.35056,79.488
-3.83229,2.43991,3.01795,80.819
-3.61316,2.47237,2.67327,52.441
-3.40371,1.97096,4.58798,132.235
-0.554934,1.58158,8.19932,202.933
-3.68391,2.31541,2.43495,43.854
-3.4784,2.42144,2.53927,48.626
-4.59011,2.12573,5.04816,158.291
-3.6568,2.33306,3.45187,72.808
-3.01211,2.43564,2.98999,53.534
-3.17983,2.28387,3.105,66.605
-4.0193,2.31912,3.59588,89.011
-2.80797,2.48469,2.49116,41.843
-3.09929,2.35528,3.71945,88.003
-2.78978,2.3564,3.74471,96.786
-0.0682322,4.92572,4.38647,0
-4.13387,2.39523,2.9884,106.694
-3.72732,2.44671,2.69723,64.203
-3.83573,2.2321,4.27559,101.456
-2.85582,2.50593,2.70046,85.572
-3.05052,2.32232,4.10978,90.046
-3.08256,1.91404,5.06442,158.861
-0.653732,1.59906,8.30313,219.009
-4.68624,2.28715,3.85568,88.185
-4.25019,2.37978,3.13334,83.819
-4.35482,2.35742,3.31422,69.569
-4.40808,2.33172,3.51473,77.62
-3.84246,2.11681,5.04684,177.669
-3.6363,2.37257,3.47855,112.406
-2.32863,2.43749,3.58662,84.323
-4.214,2.30742,2.76392,55.317
-4.15893,2.39152,2.84955,93.242
-4.27537,2.3912,3.05425,71.976
-4.32928,2.37495,3.11553,44.203
-4.31449,2.3788,3.18472,70.982
-4.30601,2.37804,3.20484,82.353
-4.78642,2.24752,4.13517,135.946
-4.79115,2.23696,4.20123,115.43
-4.11587,2.41157,2.95858,50.317
-4.10667,2.40943,2.95068,52.121
-4.21507,2.39673,3.03133,40.164
-4.71498,2.24597,4.14492,115.029
-3.98792,2.31334,2.58296,92.73
-3.98792,2.31334,2.58296,92.73
-3.92233,2.35413,2.62481,94.235
-3.98681,2.42633,2.83571,81.036
-3.97047,2.42558,2.83566,127.252
-3.98774,2.42578,2.84969,130.893
-3.97633,2.42612,2.85208,42.588
-4.0678,2.40798,2.91933,57.463
-4.57772,2.26579,4.04368,85.189
-4.587,2.25447,4.1113,0
-4.587,2.25447,4.1113,0
-3.84577,2.24543,2.46513,47.022
-3.84577,2.24543,2.46513,47.022
-3.84269,2.43881,2.75034,46.039
-3.94214,2.42938,2.81499,129.975
-4.33178,2.32744,3.7009,96.897
-4.45491,2.27788,3.9531,87.994
-4.84876,2.21796,4.7819,60.182
-4.85014,2.21181,4.77739,60.182
-3.74842,2.40417,2.64256,77.573
-3.86072,2.43547,2.90312,94.541
-3.85756,2.41288,3.00796,66.986
-4.01046,2.37373,3.37139,98.705
-4.25296,2.31283,3.8061,78.217
-4.32719,2.27889,3.97692,131.077
-4.75537,2.19122,4.91449,162.956
-3.95586,2.37468,3.24491,99.819
-4.0161,2.36207,3.48261,124.195
-4.74512,2.18386,4.92662,165.978
-4.71764,2.20031,4.95225,67.292
-3.58927,2.46121,2.72184,90.964
-3.58927,2.46121,2.72184,90.964
-3.51887,2.44871,2.7121,93.409
-3.55508,2.44305,2.8019,75.16
-3.74855,2.37763,3.18178,67.698
-3.99485,2.32146,3.77123,75.819
-4.06329,2.28174,3.77611,88.256
-4.14156,2.27386,3.94793,118.351
-4.23105,2.2606,4.04686,127.48
-3.45666,2.45199,2.69566,92.79
-3.71717,2.37895,3.21911,75.122
-3.75205,2.35078,3.42221,81.595
-3.91869,2.34704,3.69042,106.157
-3.91423,2.30304,3.72751,125.434
-3.26471,2.27261,2.25049,73.441
-3.30842,2.47932,2.61379,81.121
-3.58664,2.37305,3.25019,75.41
-3.53307,2.38401,3.26435,78.438
-3.71595,2.37208,3.4707,96.808
-3.64319,2.37432,3.42599,119.601
-3.63539,2.37197,3.43528,86.264
-3.89938,2.2993,3.80629,123.946
-3.94003,2.25569,4.0863,124.273
-3.1945,2.45779,2.78574,48.523
-3.1947,2.45637,2.78621,48.523
-3.28755,2.45708,2.85296,89.975
-3.21226,2.47301,2.86124,91.269
-3.40223,2.41714,3.07289,68.421
-3.34394,2.4132,3.12804,74.003
-3.43273,2.37434,3.28154,68.377
-3.43315,2.36482,3.29691,97.726
-3.54435,2.38005,3.41122,77.275
-3.58625,2.35054,3.4605,84.118
-3.53741,2.36125,3.55449,71.616
-3.83428,2.25614,4.06545,89.773
-3.23038,2.44948,2.9605,82.046
-3.05155,2.51239,2.97938,35.854
-3.30205,2.33401,3.17239,94.822
-3.44162,2.37391,3.39811,72.563
-3.67068,2.27078,4.07741,124.865
-3.77785,2.25889,4.13097,Mar.93
-3.8065,2.24137,4.17621,112.491
-4.34515,2.10381,5.42706,86.413
-3.05477,2.45273,2.90985,54.149
-3.1731,2.26726,3.06121,62.992
-3.21912,2.35254,3.44165,106.063
-3.39134,2.33583,3.67237,99.893
-3.42065,2.34271,3.72762,110.345
-3.47825,2.31971,3.89834,117.324
-3.66312,2.22475,4.25828,140.626
-2.68081,2.49676,2.40658,75.665
-2.73365,2.51232,2.53031,37.74
-3.21433,2.35091,3.71382,90.117
-3.21416,2.35061,3.71387,90.117
-3.32393,2.3358,3.78513,106.605
-3.32153,2.33514,3.8065,88.203
-3.64514,2.21101,4.31645,117.751
-2.67347,2.51837,2.7843,70.48
-3.0011,2.35344,3.61817,92.263
-3.13842,2.32117,3.90541,108.861
-3.48378,2.17412,4.47277,114.68
-2.57262,2.4579,2.88326,70.024
-2.795,2.36734,3.60472,79.672
-3.02156,2.33587,3.97075,90.149
-3.3531,2.21262,4.43254,112.473
-3.40008,2.14861,4.53887,137.611
-3.41824,2.13634,4.65552,72.847
-3.43301,2.13842,4.71345,145.921
-2.43482,2.45334,3.24215,71.508
-2.80835,2.34521,3.70031,57.274
-3.00181,2.29766,4.23802,39.039
-3.32959,2.13571,4.53775,52.036
-3.69869,1.83499,4.57608,127.871
-3.61936,2.08508,5.26707,174.142
-3.81437,2.09018,6.08503,167.316
-2.5507,2.37001,3.73998,81.508
-3.37033,1.99779,4.73905,133.65
-3.54684,1.73501,4.63834,141.676
-3.74761,2.06431,6.18157,181.931
-3.23522,2.05747,5.29401,185.871
-3.30949,2.05883,5.36701,181.071
-3.71705,2.01674,6.20899,192.419
-3.03222,1.90597,5.09307,81.376
-3.39095,2.00289,6.51315,174.946
-2.53399,2.04137,5.74769,177.238
-2.49952,1.9651,6.23129,173.708
-2.19115,1.82768,6.97028,0
-0.797397,1.72918,7.78387,177.11
0.0359054,1.62224,8.26665,160.492
-0.533027,1.59394,8.33571,218.177
-1.16203,1.26164,9.11978,219.708
-0.258498,1.35989,9.01106,224.481
-4.41286,2.37921,3.19265,101.206
-4.77596,2.26575,3.97499,74.075
-4.94135,2.21768,4.35864,65.591
-4.95002,2.21604,4.35701,121.728
-4.24947,2.35571,3.02595,81.036
-4.31356,2.37814,3.12821,79.281
-4.3863,2.35963,3.38031,41.16
-4.60323,2.29693,3.7963,109.11
-4.90674,2.22597,4.29283,112.772
-4.34319,2.37764,3.31538,57.808
-4.40337,2.34099,3.59265,117.8
-4.66863,2.27257,3.99329,130.163
-4.67924,2.25391,4.14352,45.193
-4.76666,2.2352,4.23322,112.85
-4.81061,2.22899,4.2663,115.273
-3.99806,2.43333,2.85193,81.997
-4.05033,2.41978,2.91902,117.252
-4.05033,2.41978,2.91902,117.252
-4.30385,2.36144,3.45464,76.669
-4.32234,2.35356,3.46022,46.264
-4.34562,2.34279,3.56689,107.067
-4.38933,2.32003,3.62328,106.572
-4.51467,2.29001,3.84747,121.045
-4.60179,2.26146,4.06473,0
-4.5669,2.26453,4.04794,169.956
-4.60217,2.26401,4.07605,167.255
-4.60762,2.25837,4.10122,125.244
-4.61272,2.25615,4.11096,56.851
-4.60038,2.25547,4.11009,139.831
-4.58561,2.25935,4.10088,0
-4.22922,2.3542,3.54788,73.082
-4.22279,2.34403,3.56138,72.826
-4.23983,2.3362,3.56828,52.623
-4.2187,2.34866,3.58912,51.406
-4.98279,2.11564,5.13069,72.478
-4.99469,2.11525,5.13935,57.705
-3.76361,2.45684,2.72031,92.182
-4.19763,2.34246,3.59294,76.343
-4.21159,2.34513,3.59888,51.26
-4.20039,2.3464,3.61203,45.563
-4.31588,2.28949,3.85702,146.152
-4.71105,2.16825,4.73029,0
-3.7233,2.43214,2.92622,110.861
-3.7539,2.42649,2.95684,75.367
-3.92431,2.37726,3.26672,118.808
-3.98465,2.37176,3.31081,96.314
-4.02556,2.36079,3.39876,116.679
-4.06118,2.36144,3.54657,84.157
-4.07955,2.35104,3.59181,109.142
-4.12406,2.32697,3.71402,41.345
-4.10991,2.32998,3.70392,66.994
-4.09712,2.32375,3.73534,132.967
-4.15302,2.31737,3.76459,110.995
-4.79068,2.29487,5.05398,0
-4.70787,2.14482,4.92416,42.171
-3.5168,2.3872,2.49615,34.441
-3.54029,2.40326,2.52033,50.463
-3.96681,2.34821,3.61933,45.057
-4.02784,2.30451,3.84082,40.139
-4.62458,2.17107,5.06915,61.83
-3.91778,2.30958,3.82402,75.097
-3.20311,2.38816,2.40345,71.235
-3.62043,2.37799,3.25298,79.965
-3.65571,2.38163,3.35,105.793
-3.65737,2.37892,3.39964,145.37
-3.74097,2.35538,3.52214,89.841
-3.70297,2.34341,3.62899,100.819
-3.92353,2.29174,3.94407,84.805
-3.88986,2.28004,3.97164,76.858
-3.19145,2.46255,2.8393,70.377
-3.42957,2.40953,3.09034,75.16
-3.97767,2.18876,4.31307,111.822
-3.68589,2.29478,3.93965,145.793
-3.72294,2.29261,4.07998,80.88
-3.73731,2.29864,4.18257,162.907
-3.60259,2.28126,4.06664,94.022
-3.82366,2.25111,4.47174,149.822
-2.82969,2.46848,2.90409,87.274
-3.1012,2.3893,3.26223,92.149
-3.19889,2.34746,3.5414,82.182
-3.19685,2.3506,3.5415,82.182
-3.64632,2.20595,4.43299,114.979
-2.61904,2.42087,3.24615,78.704
-2.71411,2.39636,3.42723,62.192
-3.49309,2.04326,4.65366,111.018
-3.62309,1.9032,4.58143,115.833
-3.49568,2.04651,4.72093,159.11
-3.48041,1.96,4.62685,138.801
-2.88658,2.26318,4.2962,41.398
-3.59871,1.68235,4.60684,135.693
-3.74826,2.04057,6.33242,172.088
-3.09387,2.06502,5.04709,145.861
-3.20602,2.07019,5.28757,169.366
-1.66775,2.51116,2.73738,0
-1.66775,2.51116,2.73738,0
-2.99642,2.06249,5.06732,77.033
-3.02657,1.89006,5.11264,93.92
-2.90495,2.02366,5.29577,160.171
-3.0753,1.90783,5.21131,178.74
-2.93046,2.03259,5.37041,182.056
-3.1053,1.89436,5.29769,193.241
-3.26129,1.98582,6.51157,148.623
-3.26849,1.97372,6.51714,173.327
-2.5975,2.09868,5.53531,96.233
-2.60163,2.03722,5.5726,91.14
-2.50121,2.07278,5.68896,132.83
-3.14555,1.89573,6.67662,156.182
-3.08508,1.94904,6.76465,156.182
-2.65637,1.90066,6.76843,174.083
-2.1963,1.94705,6.14969,160.136
-2.41451,1.94223,6.34462,162.823
-2.33423,1.87743,6.65654,0
-1.93931,1.89166,6.50638,194.269
-1.7975,1.89661,6.45674,203.034
-1.48518,1.82965,7.13983,193.409
-1.37207,1.80363,7.24563,200.23
-0.554912,1.68085,7.97358,147.982
-4.47246,2.37342,3.2818,113.668
-4.4249,2.3495,3.38703,101.192
-4.49727,2.33759,3.4706,76.289
-4.6028,2.29582,3.78745,86.082
-4.80187,2.23168,4.24362,126.842
-4.82923,2.22607,4.27732,116.985
3.18814,2.80039,-0.985549,0
-4.09392,2.39504,2.87922,65.193
-4.64624,2.26146,4.06549,104.854
-4.64797,2.26005,4.07186,118.757
-4.7428,2.23702,4.19767,120.418
-4.02737,2.42698,2.8483,29.712
-4.03787,2.40417,2.8735,50.154
-4.2093,2.37678,3.31402,89.708
-4.20382,2.37437,3.3084,109.576
-4.62132,2.25322,4.08618,156.685
-4.63074,2.25376,4.12294,62.242
-4.01866,2.38666,3.07917,80.82
-3.86458,2.44373,2.89326,94.328
-4.03604,2.36944,3.43071,87.776
-4.27798,2.28855,3.84861,120.483
-4.25471,2.31274,3.84455,124.038
-4.33759,2.3059,3.87666,92.723
-3.82639,2.38183,3.10395,152.338
-3.91728,2.36996,3.2312,91.641
-3.98024,2.34203,3.38904,120.135
-3.98024,2.34203,3.38904,120.135
-3.96081,2.36273,3.45338,127.733
-3.96081,2.36273,3.45338,127.733
-4.04536,2.35999,3.5078,91.538
-4.02258,2.33219,3.59569,79.652
-4.11009,2.33377,3.71503,136.369
-4.17134,2.32463,3.75051,71.478
-4.15784,2.31195,3.85374,118.149
-3.69093,2.40864,3.06242,80.324
-3.72648,2.40041,3.09342,94.399
-3.79265,2.37327,3.16405,62.772
-3.8934,2.35418,3.574,136.79
-3.9218,2.35653,3.58846,49.997
-3.93459,2.34791,3.60376,145.992
-3.92401,2.35014,3.61172,103.858
-4.00008,2.32904,3.63408,69.933
-3.98716,2.33839,3.62943,70.036
-4.01178,2.34188,3.65148,48.036
-4.0024,2.3369,3.64142,57.036
-4.00252,2.33597,3.65116,142.416
-3.95307,2.35015,3.60911,43.584
-3.94216,2.3388,3.67655,100.63
-4.06683,2.32627,3.75685,88.577
-3.94571,2.32639,3.69124,136.629
-3.98941,2.30473,3.87429,138.565
-3.63208,2.38105,3.37861,122.153
-3.61284,2.34777,3.38023,147.811
-3.7723,2.34467,3.61983,105.396
-4.24849,2.20104,4.53862,166.776
-3.42409,2.3544,3.20428,80.16
-3.84747,2.28537,4.0693,41.47
-4.52745,2.07307,5.40188,127.077
-3.1754,2.46193,2.90943,79.605
-3.32498,2.38527,3.25444,85.313
-3.65432,2.31234,3.91708,95.516
-3.7265,2.2541,4.0645,120.088
-3.72473,2.24447,4.15484,87.413
-3.62798,2.20051,4.37369,83.979
-2.94598,2.3051,3.28061,70.893
-2.97457,2.35461,3.61221,59.371
-3.55489,2.17588,4.47571,85.919
-2.89401,2.3358,3.43959,53.719
-2.79245,2.34592,3.50917,104.512
-2.79245,2.34592,3.50917,104.512
-3.14949,2.27901,3.97904,32.74
-3.18192,2.18123,4.01905,43.463
-3.0751,2.31152,4.08611,63.192
-3.41211,2.17677,4.64853,83.164
-3.62143,1.72873,4.61037,158.648
-3.32983,1.99651,4.79582,134.519
-3.35888,1.95927,4.8032,122.697
-3.3949,2.08377,5.35361,0
-3.52778,2.05264,5.48442,108.701
-1.99031,2.50339,3.00599,38.284
-3.30424,1.96815,4.83778,155.861
-3.27311,1.94554,4.88921,134.057
-3.35762,2.0408,5.75573,185.288
-3.58855,43133,000000,6.40627,122.003
-3.7263,2.03499,6.39365,158.8
-1.77766,2.49236,3.39541,30.811
-3.19223,1.96157,5.00607,120.409
-3.1331,1.91356,4.96985,78.898
-3.12671,2.06004,5.25518,174.067
-3.32968,2.01661,5.74278,126.985
-3.31595,2.03155,5.76054,126.985
-3.54772,2.0035,6.4531,142.316
-3.09371,2.02426,6.04022,151.196
-2.85647,2.02648,5.50265,156.022
-2.66154,2.03458,5.54814,137.306
-2.8452,1.9053,5.46002,148.114
-2.96424,1.97829,6.27761,192.879
-2.77384,1.93578,6.31482,0
-2.65998,1.76964,5.69245,194.021
-2.18812,1.92289,6.24572,143.744
-2.18812,1.92289,6.24572,143.744
-2.1904,1.90657,6.24852,173.536
-2.3642,1.90866,6.42248,0
-2.62739,1.82449,7.07575,0
-2.78805,1.82299,7.13313,0
-1.94492,1.88702,6.52365,153.641
-2.40605,1.79478,7.33086,0
-2.40605,1.79478,7.33086,206.808
-2.49651,1.78275,7.28287,186.74
-2.42038,1.77741,7.42184,0
-1.83745,1.88842,6.4473,170.384
-1.85208,1.8817,6.62506,199.219
-0.844012,1.77976,7.44056,172.78
-0.844012,1.77976,7.44056,172.78
-0.75826,1.68889,7.64473,179.416
-0.655157,1.66198,7.89157,193.647
-0.582293,1.68232,7.86309,198.131
-0.0803821,1.60042,8.28832,162.847
-0.0754869,1.42659,8.96171,189.851
2.62554,-0.565593,-3.40173,88.85
4.97241,-0.554122,-3.53592,109.148
4.58353,-0.210519,-4.21379,106.23
4.85446,0.170939,-3.98688,220.772
4.98393,0.325835,-4.09328,175.701
4.55453,-0.122543,-4.17424,106.028
4.98309,0.433846,-4.09817,135.288
4.60843,-0.115329,-4.20003,87.276
4.99746,-0.500079,-0.562492,250.328
4.1064,-0.845588,-1.54748,0
8.32697,-0.858073,1.01975,0
7.67781,-0.853436,0.564209,172.491
4.84956,-0.106659,-0.500588,153.153
5.15826,-0.258138,-3.49768,254.473
7.93027,-0.987315,0.740187,201.255
8.11737,-1.02148,0.959347,212.483
7.99857,-2.16624,2.01755,0
4.10121,-0.871527,-1.54566,0
7.63774,-0.911992,0.455027,135.473
8.14191,-1.05082,0.987565,0
5.03596,-0.419256,-3.65188,30.496
7.7379,-0.94716,0.59249,192.128
5.03658,-0.382334,-3.67075,73.899
4.59562,-0.198864,-4.20418,28.675
4.6354,0.0082836,-4.20348,14
2.53251,1.36459,-3.57689,8.669
0.19529,1.46553,-1.17484,20.529
4.63593,0.0124096,-4.22073,63.376
5.0619,-0.409221,-3.58368,21.441
4.60997,-0.0084796,-4.18549,54.938
5.0619,-0.409221,-3.58368,57.224
5.06824,-0.392793,-3.56323,35.088
5.03411,-0.423233,-3.63879,16.669
-1.76021,0.429804,-2.08201,72.327
5.06781,-0.400236,-3.57672,11.783
5.20042,-0.265769,-3.49734,186.541
5.05144,1.69749,-3.52129,75.849
1.14285,2.70479,-2.4609,78.736
5.39279,0.211931,-3.19745,82.587
5.02586,-0.383978,-3.65442,34.74
0.322193,0.0153632,-4.0319,26.737
1.79445,0.0363464,-4.6741,9.256
5.02722,-0.410932,-3.65811,22.43
1.2789,0.377293,2.39428,0
8.41222,-0.0658751,1.21149,0
8.29806,-0.10472,1.03565,0
1.79175,0.104131,-4.80869,115.237
5.23356,-0.265314,-3.52952,0
4.11123,0.615997,-1.42656,0
4.63826,0.506952,-1.88956,0
4.63826,0.506952,-1.88956,0
4.69887,0.600672,-1.9007,0
7.16109,-0.856323,-0.0521667,252.01
7.21225,-0.865185,0.000217697,249.896
4.1112,0.515844,-1.47193,38.327
5.36525,1.32162,-3.4191,252.619
4.60584,-0.144975,-4.21738,17.669
1.06939,0.583558,-4.52377,77.237
0.646944,0.0389202,-4.29643,32.669
0.683142,0.0231672,-4.34124,29.43
1.13079,-0.176228,-4.69526,135.624
0.210455,-0.328402,-4.18553,48.228
0.624479,0.0128647,-4.28372,0
0.637287,-0.0148137,-4.31359,85.299
0.125523,-0.321216,-4.24553,41.804
8.42612,0.0268036,1.22775,0
7.0863,-0.747377,-0.0882272,155.705
8.80073,-0.180694,2.51567,0
3.63091,-0.497423,-1.39939,0
5.04918,-0.209446,-3.7341,254.701
7.92765,-0.471204,0.800539,174.907
7.12065,-0.678264,-0.0416045,241.444
5.11453,0.561406,-3.53145,85.815
5.12101,-0.419742,-3.51693,27.517
4.97609,-0.420147,-3.56276,27.474
5.41694,0.711814,-3.39386,254.103
5.16597,0.686054,-3.46327,84.187
5.03601,-0.423795,-3.64048,57.181
5.36115,1.0427,-3.18767,165.005
5.06638,-0.38211,-3.54002,19.May
5.43264,0.848652,-3.12711,141.157
5.21964,1.1725,-3.33519,171.139
4.90125,1.12791,-3.7077,254.587
5.1402,0.865083,-3.50506,95.211
5.41199,0.860874,-3.12416,253.505
5.27949,0.643605,-3.34598,224.467
5.0842,0.473455,-3.69333,109.869
4.84185,0.30066,-3.93773,254.473
5.27761,1.1827,-3.32357,166.139
4.43501,1.12774,-3.83759,0
5.24099,0.701725,-3.26527,254.772
5.28248,0.694937,-3.27457,254.071
5.21984,0.351454,-3.55024,0
4.6468,-0.0177224,-4.26604,80.828
5.22666,1.16477,-3.22337,253.761
5.36592,1.17139,-3.13294,254.288
4.83654,0.809172,-3.87088,255
4.86349,0.752041,-3.90537,255
5.31871,0.660409,-3.36127,254.701
4.4516,-0.0729568,-4.01571,80.629
4.85354,-0.12655,-3.91233,Jan.99
5.12398,-0.257232,-3.50037,254.473
5.13673,-0.254593,-3.46372,103.314
4.99896,0.553173,-3.73432,77.423
5.36695,-0.21896,-3.3464,0
5.48111,0.196382,-3.20402,18.587
0.737666,-1.57626,-2.42076,179.899
0.146945,-0.15573,-4.21141,34.26
-1.41538,-1.66843,-0.946432,138.073
-1.48655,-0.783604,-0.608169,142.017
-0.236577,-0.853611,-1.27995,167.632
4.73604,0.614858,-1.87754,79.843
1.1825,-0.202277,-4.6275,69.237
1.18377,-0.21801,-4.68008,69.981
5.05672,-0.376556,-3.61606,65.676
2.57472,-0.469978,-3.497,13.843
1.21012,0.756513,-4.62405,50.292
2.57283,-0.459989,-3.5023,90.91
5.03207,-0.400439,-3.64643,55.942
5.03093,-0.418464,-3.64817,58.975
5.03441,-0.406941,-3.63674,124.742
6.61131,1.45433,0.45463,1
4.13817,0.624531,-1.42739,13.288
4.53893,0.450537,-1.80255,33.327
8.40971,1.06033,2.69522,93.319
5.41594,0.711913,-3.14098,58.288
4.16093,0.61225,-1.47784,34.843
5.48947,1.16341,-3.13183,255
4.16326,0.563917,-1.50009,67.142
10.052,1.59866,2.89214,16
9.53624,1.41006,2.61148,45.865
5.32225,0.490557,-3.29575,36.811
7.79086,0.88647,0.727491,162.95
8.29829,0.834987,1.28896,157.146
5.37416,1.20262,-3.05818,126.886
4.13859,0.500452,-1.48954,64.359
5.01538,-0.430411,-3.6414,11.082
5.53602,1.35281,-2.79296,6
4.60159,0.459287,-1.82379,141.69
5.61431,1.46277,-2.98338,43.006
5.47014,1.23912,-3.09519,58.071
5.44526,0.85553,-3.13937,102.114
4.11038,0.406472,-1.46234,75.632
4.52401,0.434976,-1.79281,97.077
5.02037,-0.383025,-3.65013,28.854
5.03743,-0.399099,-3.62314,12.897
5.20636,1.22265,-3.41705,61.284
5.48794,1.21464,-3.21276,82.452
4.14015,0.559491,-1.49219,54.131
4.83412,0.667243,-1.94016,95.148
4.66676,0.496106,-1.8696,109.06
5.03274,-0.385354,-3.61099,29.131
5.05598,-0.388256,-3.58217,30.74
5.4323,-0.59094,-3.01555,31.131
6.84048,1.17171,0.679209,58
8.11675,1.09237,2.28111,102.31
8.06531,1.09195,2.162,59.175
5.41385,1.05712,-3.18976,66.881
5.44869,1.62245,0.624101,80.011
5.95031,1.47079,0.0880106,84.409
5.74923,1.62279,0.606328,24.739
5.7832,1.56328,0.130599,116.975
5.67219,1.49773,-3.03501,5
7.75216,1.25744,2.74537,18.772
8.03447,1.08978,1.0409,120.876
5.72569,1.60562,0.0562504,12.946
5.78508,1.59721,0.126518,111.91
5.78527,1.59878,0.147498,May.59
5.7839,1.51973,0.12851,112.306
5.87911,1.60007,0.250122,33
5.94108,1.50415,0.227903,115.811
5.55942,1.43751,-2.97364,7
7.64867,1.26883,2.72576,90.914
7.52442,1.24952,2.77614,27.904
8.02321,1.10611,1.95237,106.626
5.32143,-0.260628,-3.47706,253.505
5.77049,1.61498,0.058734,70.811
5.8455,1.50897,-0.070213,68.409
5.89434,1.51509,-0.0471403,24.854
5.9421,1.46356,-0.0376553,35.729
6.06399,1.51375,0.225181,99.861
7.54055,1.3421,2.72652,22.772
7.65611,1.28575,2.61774,86.74
7.66379,1.26738,2.62251,18.467
5.51939,1.28861,-2.80655,35.854
8.2185,1.05921,2.09627,74.136
8.06831,1.05895,2.61062,14.533
8.05905,1.05801,2.60789,14.533
4.70667,0.461352,-1.8518,0
5.32445,0.228099,-0.372822,0
5.32404,-0.211555,-3.31379,60.784
5.47531,-0.238209,-3.31917,253.804
5.25416,-0.227623,-3.5691,253.815
5.43501,-0.272836,-3.33372,87.621
5.40026,-0.300524,-3.29414,235.103
5.42434,-0.301419,-3.38665,253.206
5.3747,1.71767,0.281654,64.674
5.3012,1.70691,0.379113,99.473
5.7665,1.57929,0.0908131,91.665
5.9789,1.53303,0.0770958,47.349
5.92882,1.49814,0.0477978,46.811
6.05945,1.51049,0.105227,90.039
5.97912,1.51066,0.0925118,61.203
5.99437,1.48011,0.158145,106.007
5.61431,1.46277,-2.98338,102.117
7.69279,1.30152,2.59043,37
7.5843,1.22623,2.84052,77.039
4.09875,0.616994,-1.44519,58.017
4.80578,0.460991,-1.96017,107.219
5.25498,0.498095,-3.35802,122.471
-0.00811577,1.02867,2.44786,27.507
5.27736,1.3113,-3.37904,149.66
5.10256,0.55005,-3.55904,110.89
4.62667,-0.0305141,-4.19325,29.327
4.62333,-0.148563,-4.20635,27.305
4.62981,-0.167142,-4.21591,26.854
4.73853,2.95429,-3.92676,81.914
4.76281,2.9534,-3.95421,78.757
0.208518,1.48143,-1.16563,32.477
0.841213,0.0495016,-4.44956,30.544
0.638218,0.0652497,-4.29563,71.601
-3.4369,2.07381,4.47761,126.85
-3.50704,2.3754,3.63318,0
-3.47533,2.20274,4.40811,121.1
0.894807,0.591005,-2.13521,0
-5.10813,0.456743,4.9287,111.06
-3.96425,1.16472,6.37038,40.181
-1.42012,1.09025,6.94078,45.58
1.17377,1.63796,10.0304,0
-0.963696,1.2464,9.53371,53.037
